Lattice_parameter Volume Total_enregy Pressure
5.43095204328708 4325.05533066958 -936.705599979982 -1.26889617252095
Lattice_parameter Volume Total_enregy Pressure
5.43095204328708 4325.05533066958 -936.705599979982 -1.26889617252095
Lattice_parameter Volume Total_enregy Pressure
5.43095204328708 4325.05533066958 -936.705599979982 -1.26889617252095
